pm_id,method_type,method_hash,card_network
bef37693-33cd-40ac-b0c7-891348f95dcd,netbanking,03ee4d277742b63a,RuPay
a41cf666-f38e-4d66-8ab5-9b9260c70064,wallet,8de499720c1b1481,Mastercard
a64b58af-48a6-4ac4-baf0-8145404d9753,card,7b4b1d9952e77e7c,RuPay
a43d6c94-c773-47b0-ab13-297d2b90c6de,card,b5040b5f5207e783,Amex
f127fb8b-ad89-4249-b1ff-6ee6a5a92a41,upi,a1e37fafd6cf4f1f,RuPay
8fc1bab2-bd5b-4370-8fe9-c2be66e9a50d,card,a6b4242b80e03670,Mastercard
b4df03bf-222f-48d3-83be-49896bed6915,card,b28a24c9bf4e3018,Amex
b272ff07-ab69-4f45-9b33-8c95bfb62dd2,card,e5c1c690e43f7460,Amex
2ecb3bbe-192c-49e1-af7a-cc7b155777c8,netbanking,ab329dd8347b7ec7,Amex
d3b76ca5-df83-4794-8857-d3c311b28821,card,6846165c6c8bac53,Visa
aeb2d0f2-f25d-49c8-8848-450defba5120,upi,f15f7a662294a599,Amex
00106681-abb0-4640-baf4-c66978c5238e,upi,34421807e00e7afe,Visa
f7c608f4-1f33-4b05-8ce9-1cebc5ca22b5,upi,64b0ba3966002da4,RuPay
027a2781-ae51-4540-947b-b1020fe49424,card,0de1d9c836915c5a,RuPay
2afb3758-f090-4be2-9399-9312eba8b95b,netbanking,5e0c5bb4b3a254c4,Visa
16510fa6-09a9-42d4-b6a5-5d1bcbc2b9a9,upi,f28802895fe5a7ee,Visa
20e82397-7054-4fa3-8754-f8eb4e176e89,upi,6076cebf4df48f08,Amex
c122831b-070e-4e0f-b813-cf330abccf3c,card,da67baa17cb17169,Amex
746804f1-b875-4984-87d2-ff90717068ac,netbanking,f1e64ad2131362e8,Visa
f56b7b67-d0fc-446d-9f19-709ea73cff5c,netbanking,489a69ec4cabc0f8,RuPay
25501edd-003d-4871-9337-7496f2799350,card,9dd272711801e5bc,Visa
19bbd8b7-d9ac-4116-a5f8-3c2a4476f88e,card,d103d65436291601,RuPay
80bbcdff-7a46-4d36-9f7c-4db8722421b8,card,9b0a93b9d420ba5c,Mastercard
32f48e08-1f52-47d8-88d3-52daed6bb6ef,card,85468ed32e4a2502,Amex
1700c87b-12b5-46bc-a2e5-0e34c51a5e41,card,a484e03b9ed9e9f0,RuPay
7b3c590a-c84c-417f-af61-59fbe5c8e25b,card,441a4305b8c5a0e5,Mastercard
b61fde00-21a5-4c03-98b5-925eb2f888f4,card,100aea5a5c3bb550,RuPay
0ebc0a86-ec38-4f30-a36d-14055497d493,netbanking,e95bed19f565a0c8,Mastercard
2826a019-440e-42bf-8fee-154f78380bc7,netbanking,78e60a2d5cedcb84,Visa
30d84ed5-80f3-4627-b24c-15726d744c2e,netbanking,b13457d9c6314597,RuPay
32a0eba6-d3bb-431a-828c-f7f4dab03207,upi,bd17d95707583438,Amex
a2558409-2703-4d10-8868-60591d18ac8b,upi,25e08d41da987f3b,Mastercard
da148876-7e55-4773-9d26-bf45e9ce94a4,card,2470e41bce05456d,Visa
ea7becb1-b6d9-4e8a-9789-1d957b3093eb,upi,4237315006b7f7e1,Visa
878fdffc-d21b-4ff9-8fbd-917d960dec83,card,5b885d4fbd644700,Mastercard
8ec604fd-9136-4ab9-86b5-3e0d5f3f8a50,upi,fdd14b47fe8d8b9c,Amex
ebc2c20a-08ed-4132-9768-780f3385e98f,wallet,1f223f495c285c65,Mastercard
84dd5261-7328-4e1e-b909-3c02eb162ae4,netbanking,678dd95230a969db,Amex
2d22f38a-47aa-446e-99f0-86b9c4e9e4b8,card,957e6a824ee156a5,Mastercard
524e5c84-b313-4b0f-9272-69fffa0ecd56,upi,91559223d0f6306e,Mastercard
45124dad-6566-4319-bf15-6efc12eeb52a,card,e9920a9cc5ecbdd7,Amex
fc55c2b7-302f-4d20-bd9e-98a06ea1883a,card,8cd654240eaf56f7,RuPay
a1792c2a-bac3-446a-9012-beaa0ed9e105,card,6759acf951b55123,Visa
6630142c-a6c2-4b8d-9fc4-057ebb216a0f,card,91cc7b822a04fbf5,Visa
33896653-7c1c-4779-9355-9bb755fa240d,upi,89b88dd6e5e40f01,Visa
913f1b8f-a27d-4c8d-8834-f407c95d87e4,card,14d436f623b676e0,Amex
6ad47c78-ef74-4cab-a838-fe7c706ca498,card,f5137f3c9f170c9e,Visa
80ad8925-ee6c-42d3-875e-33f152928d83,wallet,0d475cb639e4c756,Visa
b3139fe1-172d-4908-a044-2f0eb8ac8156,upi,a9fdf41378e68e64,Amex
6d7dcffa-6cdf-4ef1-8097-1c7d58167422,card,07600fc3de4a9399,RuPay
242607e8-471b-4f7d-a4fd-43e583d1596d,upi,975405055bba3f2f,Amex
794d9ccf-6e37-4ed7-a693-ba41dae90b5f,upi,8dfa036a5fd6f755,Visa
5f4da504-708d-49e6-aaec-1132df7d899c,upi,b63b90e979091ca3,RuPay
f4d6dbde-410a-42c2-8f01-141f05801bfd,upi,3cc571d3f7dc589c,Visa
5e77968b-8669-498b-8e1c-40d4487eb58d,netbanking,91e29ffa73dc8a00,RuPay
89857ab9-3a4d-4db0-a0ac-bb3ec617437c,card,ac35b249bdf1aec9,Visa
ad6dfdd5-64fc-499d-8fba-a63fe0f6c698,upi,a9245dbde8300bf6,Amex
1fefc377-3a5c-4378-a77d-b93b1817fab1,card,71acf2875e0fc67c,Mastercard
ce8aec62-88c4-4f41-9153-de343c01edf7,netbanking,d36e1c792e15f94a,Mastercard
6101bf9c-4989-4e51-9611-cbba2b71f9fe,card,5b5226fee13aa278,Amex
073cce6a-362d-46da-a772-962eeef1e6f1,card,da909a6b9758e4f0,Visa
20046cf8-6151-4b29-9bf2-3a53349858bc,wallet,cfbc263305c80835,Amex
6ae1719f-173b-4c20-ae0d-6bad9436171e,upi,c8bf2230e7015dec,RuPay
e392fa15-d69c-4404-8d56-7f012e1c1a5a,card,325e3e1944c6d0c4,RuPay
e3600049-fd15-4b59-aa84-74043c5ba175,card,bc47022253c95436,Mastercard
22f2c0c6-cb3f-42d1-a532-d0823ea5478f,card,18faa2e2892e601b,Amex
4b218a7a-79d0-4090-8f4c-33fe942f8bd8,wallet,7aff3b319c3b942a,Mastercard
fe52b58b-60c5-4ad9-99a3-6be4f0cf18f7,upi,95f5b03c6bbc7ac3,Mastercard
0f074b63-6a04-4471-92a6-1df90082e9fa,card,3174f1313f63c340,Mastercard
28adb8df-4a73-4708-99ee-e80c36240b91,upi,3b421ba460787108,Mastercard
8afcad12-1f86-4a76-9759-edfc4ad469f8,upi,ab1e44798405f27e,Mastercard
dd20c7b6-e9f7-490d-bcbb-901220bfb0b4,card,825dcafa2f9dffd5,Visa
16c07ab2-1ea3-45bd-bf82-1c9b69842cd5,netbanking,f049a4e410957e48,Mastercard
113802e9-5f6c-4e00-a3e4-380e184521ed,card,358017bb57ee0cab,Mastercard
7124fbaf-8f2b-4889-b2dd-473b66c9c206,netbanking,8c87d58984dcbae0,Mastercard
17bc8da7-5d10-45ef-ab58-3433718b0697,netbanking,8f3599c52908667f,Amex
3a5d72eb-f055-4406-b908-9f5fba258de9,card,ac900a1654d022e0,Visa
615a96ea-f762-48b4-a929-7d6ee0a792c6,upi,aad073fe301bbefd,Amex
b7bc2064-9db5-40fd-b28f-b5b854ac9617,netbanking,b005e524b4f2ffb6,Amex
0918a63a-ef6c-4710-8ce4-31508d89b05e,upi,e1fac689781707bf,Visa
3452d36e-6ed4-475a-a78a-38bb226397d7,upi,bf843360f900ad8f,RuPay
c409c33e-f81c-4084-9e16-53bd3a80214e,card,8ba14e97a27045f4,Visa
3920e089-663c-413f-9b6c-2edd67e938d3,card,c09113562f685d97,Visa
1088d5ee-bd61-486a-bca3-7dd27f109f2f,upi,e86cf9076638b3f4,Amex
e17da885-26b3-49c1-b0b6-454dd37e2f20,card,9ce1b52f635c54db,Visa
4cb92eb2-829e-4dd9-b660-cd9cba77b1ff,card,eabb6881149f935c,Mastercard
def8abce-2556-4d4c-bf22-bb4f0c7ff181,upi,4d2403fc75fba867,Visa
752b578a-0933-487d-842a-1c304356f9ab,card,4377e913e7cf0e44,Visa
1775525d-c0ee-4a20-80ef-6cb305241ab0,netbanking,cdbe0e63910acc1e,Visa
f1bd3bef-0c4b-4e96-b1fd-5992481506bd,netbanking,5862d55f9cb051bd,Amex
2d036027-579e-4b5a-9689-f76a9941bf14,netbanking,5ce17b40b565f19d,Visa
982f641b-dcf7-4816-bec0-642c360f5079,card,ae75d124b0a3244f,Amex
56ebbf1e-b9fb-4474-863d-a4ff3f88f1cd,upi,81320f4ee339f678,Visa
205a91dd-fb96-4cc7-9f54-00b3ace616da,netbanking,212e97286481aab1,Amex
5d084546-0cfb-45f4-9be1-9eeb3ecb08dd,card,dfd0f9ddeae81661,Amex
26d73de8-67c0-4d62-9a10-8646d9440828,upi,5e0a9abcaa2abda4,RuPay
1253a496-4058-48d5-87ee-994f3f4d8619,upi,d6250278e72d65e3,Amex
2c2f7ec3-2964-45e0-a404-01544097bff2,card,4d4898610b8fa5ba,Mastercard
057fee3e-b91a-4f08-aeab-892868129af0,card,cabb028cac1ecdf3,Amex
246b0c35-8128-439d-b570-e74c93032c21,upi,27e6522dfbee0eb7,Visa
ae543342-d5f7-4c04-823c-8d32e4272422,card,98df66d02e4449ba,RuPay
826cf37a-2411-414d-ab81-39f7b57b565a,netbanking,329a0511f4eacf6d,Amex
15206821-1bc5-4852-8383-032ff7951d77,upi,2ef55482dbc1e8b9,RuPay
8918e5cd-016b-4671-a37d-67c22b9158f0,card,efedba5aae51eac8,Mastercard
2d3ccfd1-12d0-4cca-a4eb-9674851571f8,upi,c6c46b310946e6e8,RuPay
fd2eb6ea-eb0c-4388-80a4-c6359c285415,upi,dcc5bbe493aba8ae,Amex
76acaa3d-d9b8-434f-bfbc-0ef35d0f04f2,card,cd7be459521daedb,Amex
e64d8531-e78e-49c2-9f74-f05038bc07f0,wallet,b19caf92c482d59b,RuPay
cded5b6b-9934-4dbd-9b30-f68e37fdb3af,upi,3b89cdb527fcd04b,RuPay
bb2db5b2-f2dd-4cff-b3c6-e3e24770303e,upi,d3b80b83e7c1b024,Amex
263a7640-c94c-48fe-9677-d0cadc4d9b00,netbanking,fefd4dcde18cf786,RuPay
f72463dd-0cb5-4d8d-8136-b6f78e6471f9,upi,3fcf8396c3296572,Visa
b60fb843-1209-4a9e-b09f-40868572fdf9,upi,38be5bcd3fbb70e3,Amex
de398c00-481c-42cb-8450-bc16b2fca1a6,card,2726169bedf72b94,Visa
a9bd9d4a-951c-4c0e-bfe3-d7f40771e282,card,dd74d1b4211c6ad6,RuPay
8af8aa3a-a52c-49b2-84fc-d8e68c4d79d3,upi,33936e0f3b54eb64,Mastercard
ff4a97e4-2065-4665-8248-59359f33e804,upi,04a0e0fe10162e73,Visa
035ee6e0-9bbf-4f1c-a202-0a7349f0eba5,upi,dee2c90a0b196a9d,Mastercard
bd5110dc-87f1-405a-8178-1c56d0557a69,upi,6fd6003e3bb1e226,Visa
fa26dcce-8645-4770-af23-c6711c2d63ac,upi,34aceb92127c534d,Mastercard
aa6e1e37-640b-4df7-bca8-91e49fac20e8,netbanking,6ec982034cdcff64,Mastercard
6f185fd9-59a0-459a-ae63-fc8321d8cd83,wallet,701fdd0e8e27cb34,Mastercard
5e978f0e-d56c-494d-919c-fe9a051711f1,card,45fe0291f26556fe,Visa
3318690f-592f-47a4-adfe-1415d9e78606,wallet,f1a552ec43e9e171,RuPay
a0bf428e-6c88-4e52-9042-72c041c92584,netbanking,8d2152e62ead0bcc,Visa
3bb1ddce-cc6e-4a00-aada-516f9c26e4a7,card,7c3e52ca17c660c5,Amex
ef7a1d9a-a8b1-4bc1-a42f-14cc55a8c42a,card,7395e7decd6bb8a5,Visa
251c2595-a2ed-4982-9ff9-431e642289ce,card,e957d5db614d41c4,Visa
3d57bf8b-777f-4537-a85a-a916d623e22e,upi,6847a7e064264695,Mastercard
c9703268-1a3f-49ef-ad1d-9aba267a46ed,upi,df7a88877bba5a0c,Mastercard
b4793273-3a0a-4d1a-893d-f290e81d77e9,upi,f65fb081c0a7e486,Amex
b38d309c-cfde-47ea-a408-10103f91ae80,netbanking,6021a3ff0b3d57a2,RuPay
84ec73d1-5f95-4808-bf9f-80ded0dfc71e,card,2c2add2646296bc6,Mastercard
d02e9703-ad2a-4184-bd6d-4c709414ad5c,card,19ee0be162babb6a,Amex
e8551669-5b6b-41d4-b500-5b416f26669e,netbanking,9f081c6e14bd0071,Visa
6eb3da6e-fcb5-443b-ab37-d3e2096998ec,wallet,646a8fb6a9e2cc66,Amex
4936cbf3-f66a-4e64-998f-e47a7b62dfde,netbanking,4fc596e5037fc079,Mastercard
173768dc-56ba-4a45-9069-9a1b264c815f,card,e950aba0bcc426e7,Mastercard
b5b7c1d7-fb49-4a7c-bb2f-8fd9dd4551bb,card,f5dd8c5ba7cc47de,Mastercard
6ffd5dc3-4290-4b80-a16b-0efa4d63f28b,card,0a36f0b7e0432a9a,Visa
62cf0c33-d7b4-4294-89ae-500171d7fc89,upi,0a999515bfe88ac2,RuPay
c03fcf42-0ec5-4e8f-a864-989a64beb270,card,f3171d12a669260d,RuPay
81959e9a-a3ae-49b6-92c0-156b3ecf51e1,wallet,198ec1aa831075d5,RuPay
713e3050-6289-4bf0-969f-ddb9b2b3403d,upi,fdaf09f2ee01f547,RuPay
17654520-87c5-4d59-ad98-f9500d2a8bda,upi,80aa8d9513a72c22,Visa
24e27f73-fb86-4773-a699-c67c896dfd21,card,912d4147ae741378,Amex
fc92cca2-5fd4-404c-af5e-0d9f16c806cf,card,6f8a9ee2f22cc532,RuPay
c9225ed0-0bfc-4d04-a3aa-0d7733e2b987,upi,454cf52553bc045d,RuPay
fb32272e-ac22-4ca7-86f3-98c09e98560f,upi,35982198fd1df5e5,Visa
9116d1ff-6f2c-4653-9127-430ae8c7c72d,card,a39ba13d8136d736,Amex
523d0e0e-7bfb-441d-a9a1-f92b6b1a5153,netbanking,5a7dc13562d3805e,RuPay
e7ee2aed-651b-4fe3-b920-08627cbb6dc6,card,ab3a19508981a9fd,Mastercard
53091341-50de-4d54-a026-906854b1a07a,card,feff355c92ac314c,Amex
f530a2fd-c239-40ba-af5e-ad22f8ccabbe,wallet,17a47c1f3ac0c127,RuPay
61ad67a9-80ef-4972-a6e7-737eb1099bc2,card,fb44cfdf49421523,Amex
38e85d46-dadc-4b37-a8b4-7d17e89ca0f9,card,2810937260dd5d8e,Amex
78f87d70-fbbf-417e-b966-5127a27ce98e,upi,73eb124523050ce8,Visa
c3c3d2a1-ab53-4482-b7f5-3b860f53302a,card,aee7c8cbd4733b0f,Amex
bf239cdb-d93e-46cd-89b2-da8eec0768ae,card,6a465d766a9c5a49,RuPay
c8e91a02-e096-4b3c-89cb-be5e88a9119f,card,118fed2bdced887d,Visa
1cbec0f4-14a5-4b53-ade3-cc535660d46b,card,1f8a72ada1037d86,Amex
f1b21aff-ab2e-4bd7-9292-1b34c64ffd18,upi,636f3fb3bce49ec8,Mastercard
24b54cd5-5dc5-4504-bff1-dab35cf993d1,card,7b02c74a1c0562a6,Amex
4682c6ee-c63e-4941-b094-3ff8a33f289c,netbanking,206d997b9a27c8eb,Visa
9d69b9a1-29b3-4509-95d7-861aaacb03e5,netbanking,510f76aa55ffc5a7,Mastercard
375764c5-7ba0-428c-bdcf-435c6c8cdf4f,card,41423f046d7799c7,Mastercard
6602edf1-07a2-4d89-9bce-452d0f3a03b1,card,c3449ab587ea5c41,Mastercard
1b1e70ad-bc1f-47b6-8b31-4e01551e4e64,card,152ce7b98782ccbb,RuPay
3994f6cf-c622-4d7c-ab6c-4899d685ab9c,card,24b1a5e8e36db2d5,Visa
896c6528-b1c6-4e4d-8406-fbf099f561e0,card,256c912a10fe0840,RuPay
b28de4bf-6815-405c-aaac-b5c40a671c7d,netbanking,dd370a3e1a4246e1,Visa
22f3531c-c0e9-4d59-9056-0d9237abaf09,card,08927a6326b0aa07,Mastercard
5abf303d-ec0e-4e21-ba0b-929152a64d40,upi,cabb8a07f355f49e,RuPay
dc11c754-a561-458b-93db-83e4dd712d06,upi,414700b35074b30d,Mastercard
983aa41a-3e84-427e-ad19-325157a14f96,netbanking,ba4ed8ce4d6844dd,Mastercard
f7415196-8532-40c1-b460-efcb6e5e22a5,card,d7514c5eb9bec67b,RuPay
e25eaf5e-f6f1-48f8-91a4-33cb91fe13c8,card,9792a455a7736e79,Visa
27fc13f2-d562-46ae-b066-5dc15320921e,wallet,367467fa4c260fac,Amex
482957c1-0b69-4c9f-8ff2-b4408acf4c5b,card,2d5344efc4214ce2,Amex
03e0026b-aa9d-48d8-b0d3-2521d141a4c1,upi,4db736b086a5e618,Amex
2b98dce3-56af-410a-b4df-b40e117af8b6,upi,9368f4922c957e2e,Mastercard
2f02f9bf-b29e-426a-ab1d-37dd453c6c38,upi,7fd349a6719bce7f,Mastercard
01910c63-2215-49bf-8f49-65d79de6445d,card,99121326df53c07e,Amex
7a55e661-0da4-4687-98ef-83d00f1a9848,card,55f84cec129e7d19,RuPay
732ee463-2bac-4754-b8c1-7a20122adf88,upi,42f351039ee74612,Amex
9c15e8dd-c281-4860-8b82-dd7c34768de4,upi,cf5925b7c5adbe80,Visa
125dfa80-b5ef-45c2-a3f2-2108ae13717e,netbanking,e278d69f98eaf68b,Amex
d4ad09b4-6c0f-407a-8e92-5005235bcae7,upi,9922ba011e0a9087,RuPay
e33cbd97-2ae2-4bed-af05-ee0dc6d39c41,wallet,24a52c94b8d8c6e3,Amex
e4769f59-7c95-4768-8501-166c77b04577,wallet,4b9fb2c3364b23a9,Amex
c79a71b5-bcc5-4687-96c6-cda08501b1e9,upi,a54a04dd1f9a80a5,Visa
073c2de2-53f9-4720-af00-2dd2340dc908,card,9f7819df83449ee8,Visa
7bc110b3-5250-402c-88bc-dba77eb3492c,upi,3f2bbfa5fe14d0c2,Visa
b890b93b-9a37-4cf0-a530-e15ba01546f2,upi,66cada6741254033,RuPay
533d1660-ea16-46a1-9600-9735fd11e3e8,upi,15d5c21589b7b0d5,Amex
3ef9b948-8d2f-4139-aeeb-a83247d979ec,card,a5b46d6235d821a3,Visa
94444235-3697-407f-a981-f04b7ff7e419,upi,4b276303b272c417,Visa
0fff28b6-c4f9-4ae8-85ab-65f670ab0c33,card,49ac0cff14cf8c9c,Mastercard
8cc321eb-96fd-4a5f-8d4c-de5e506164b7,card,118b35e83b2a2f20,Mastercard
b62f904d-eaba-4e0b-807a-8bccdd1b560f,netbanking,0483f28f91050519,Visa
bf9e94d6-80e7-4354-a06c-45e0b5154b63,upi,ced2c23fa68bfed5,RuPay
70f19fad-4650-4c7b-8493-66c49827c632,upi,d114ec8bc4623a6d,Amex
f4a41060-7c6e-43b7-bbeb-476383a69c7e,upi,39281b134837c621,Visa
ff678dce-0474-46e8-afe6-6497979e4721,upi,8b34c809bf71cc57,Visa
95c5b28c-59de-47bc-995f-7532e51f28b8,card,519923241fe67216,Visa
49d3757c-4afd-42fc-ad72-5e9b67d648f1,upi,ac9e719b802edf62,Visa
58cb21b0-5e46-4a7d-8ab8-1a59f61fa6b0,card,d79315469d3f611d,Mastercard
4353ebfc-dd1e-45f8-956a-e03f78caaabe,upi,397e896721ffcbdc,Visa
6cd72dff-e1a5-47ee-88dc-cf5a9d8c5e7f,card,067d6c5890ef4853,Mastercard
7f0be329-487a-43bc-8bf6-debe6bf31444,wallet,25297d12b427aaa8,Visa
336f8618-f333-406c-a351-ecce5a3c2194,netbanking,397745acd9f07d5e,RuPay
1ab9d090-c714-46ea-b10d-efeeea4929de,upi,05cd3f7a0daab1fd,Mastercard
bff6940b-2ba4-42de-9175-befb6888aef7,card,5c66e82a9909faa6,Visa
7054bb77-32c3-442c-949f-0511ec027ffc,card,fee20cf116f7025a,Visa
9ac9ce96-0b87-4523-8823-502187e19a15,upi,5eb9867fdce7c39c,Mastercard
b2bfb970-34c1-4e6f-bade-4f18f29d5bab,upi,92078dfaf42955bf,RuPay
ca0131ce-1522-4818-b1a4-bde56c22b07d,upi,2f827229e847af0d,Visa
7fa2f214-def4-47e6-adfb-893e86f7c086,netbanking,672dc27ec27be642,Mastercard
d84040f4-e6d9-47e0-b589-f7e33150182b,upi,227468751097e03c,RuPay
129a7695-e197-4bbc-9350-8757f4893994,upi,1747cb7fac6d2391,Mastercard
0246e5db-efab-4c90-8235-81b2078854f0,upi,432e7c1e82d503b0,Visa
04c345a5-a4ef-4647-af56-c43663b9198c,upi,3388139fc4a1af9f,Mastercard
67078c7d-9da3-4317-94d6-f34d4dfa1bfc,upi,92c217a434bbfd44,Visa
2ab1c390-5b65-4451-b0db-84c8f9513fa2,netbanking,3021c26dbbd47e53,Amex
3c92b3c3-8ca8-46e0-aaf0-452fee8fa4ff,card,7411d4be9025ddfd,Amex
9e6cfb80-a250-4045-97bb-8a0d6de6b58f,card,b9c08cb3eb4a1d98,Mastercard
1c5124a5-2333-427a-9082-1b4e9a0b2a67,card,cffe280c5d227b13,Visa
ed3ef111-79fe-4da5-88ac-424030638fd1,wallet,f06cfbb34eef9484,Visa
23299790-233c-49ec-bb73-150c95cd8b84,upi,0aebc548c49c6abe,RuPay
df19f5a2-25a9-4605-8c50-c6525b09ce55,card,df61552ee9d775fe,Amex
ac439e41-1412-4800-b01a-c9bf2c4c7f30,upi,35bc72dbf1095ad3,Mastercard
da7562ff-45c5-44da-9b73-3c4d7a7d41f1,upi,d0bf148617422131,RuPay
84163a94-8d0b-4cf3-a34c-48fc21693b9b,netbanking,6913c7b0eacc142d,Visa
5f7c1c5f-75e2-40e6-81d8-4eba8c70b0ca,wallet,83335e9b3e560dee,Amex
a660182d-7d3b-4e45-9d15-b31f0ee077dc,netbanking,f94cb0380e02cc0f,Mastercard
293e86fc-d36c-45a9-99ad-8be189111e6e,netbanking,ffd118fa0393f2ac,Visa
1dc20c91-5490-4b4f-9b64-d92fd46418cd,card,5f46e02fa9bf8c27,Amex
384106e5-f40a-4113-98d6-13cd5bb1232d,card,df23ce6fa0d8ad44,Amex
f8d2a810-ec1d-49c8-81b1-10f4cac44a2a,upi,468f5c71c0999495,Mastercard
cf2dd70e-59bb-4a60-afbb-2ca1b3821b59,upi,68f6027415d2dcfc,Amex
46bb28f5-7f0d-4857-a17d-9f6e0d6474f9,card,131df2d282ef67b1,Visa
cf4c9885-3de2-48d4-bbc9-5caa24a5c1c7,upi,7f480a85df81f130,Mastercard
f7955570-d6bd-4382-91c7-e463da241d05,card,c7e93af7ec7d997b,RuPay
31a3d980-b3db-425d-b0f7-f8df682462e1,card,76d8a619688bd3c8,RuPay
a7b25e90-1071-460a-b111-ff70b508cabb,card,7438eab3f506f9a7,Mastercard
ec10d25b-310c-4d6a-99d5-84b39344ed1b,netbanking,8142c28bc86efa7d,Amex
00d082c6-e0fb-476d-84e0-779098851351,upi,af9b48cfc8c71db3,Amex
1598055f-0428-4f22-9aa7-00dda21dfd2c,upi,f91ac883c53f320a,Visa
bbcd043b-da44-40fd-8a86-acd02d5f9471,netbanking,f071636f0d11e7cd,Amex
243dfea7-195d-4de8-a9d7-719886b0ab39,netbanking,43bb1e2e17e507fd,Visa
13599f5a-22d6-4291-a228-b553d77d8697,card,abf492b115ed3532,RuPay
dd372260-84aa-468e-afa7-2fce30cd087d,netbanking,528a7cb89dde2395,Mastercard
731dd16b-ba36-4fa7-8cd7-074be398440b,card,8597d791050e47aa,Mastercard
7332f172-680c-453f-8b91-74c2c8f69397,upi,1f66253ec2c1e1de,Visa
ba0bb6ae-6090-4d38-aa46-02938029f53b,card,53f310b290eb3627,Mastercard
f28def65-d840-4651-adf4-25710fe53333,upi,5861620bcbfa82b6,Visa
f0323b7f-ee34-48bb-a5ba-997e2f840dab,upi,c416e74bd522e301,Amex
e362b322-1db4-4fc6-9320-0085179dc355,card,026b3013fc25c289,Visa
b3c728f4-9066-44e4-a285-63d43de1ebca,upi,c1f9ee3bf2741256,Mastercard
089a2c09-a834-42ae-a541-729a90cee7d6,upi,83763d98d1c6ae9f,Visa
4cb5a33d-4c68-4528-b6c6-0bc2ec979d89,upi,1b5b62a8eb215978,Visa
91c0a9d0-fc0d-4e33-b3e0-0e0698d99b81,card,2da59d7922102865,Mastercard
36812e0d-09ed-4ae0-ad18-1b4beda2913f,card,d39e3a7606069788,Amex
d164d3f1-e475-430c-9e5e-96db91911e69,card,70990dadcf7e57df,Mastercard
a42ccd72-a890-4c6a-97eb-684736583707,netbanking,708a8c22e7b925ae,Amex
a08a6092-5248-421a-950f-37c9f4cb1e7e,netbanking,9c812bb7ee39d2d5,Amex
b67ee000-861d-4fe2-b46f-62b5851bf4b3,card,185dc28bf6eea80e,Mastercard
4e5384cb-b36e-4931-9ecd-02f9287db49a,upi,db74d581b77f28d8,Amex
c38c8d51-a8ef-4352-985e-84058e9ea4b9,upi,111742449728653c,Mastercard
569b2fa3-d5db-432a-b032-f4829bd7820c,wallet,42c3f108c2a10530,RuPay
61662471-011f-40b7-9392-f6145efbf46d,card,bf35b9e6108be39e,RuPay
17dbb381-90f3-48ae-9a80-e6ac0e429284,upi,f37d95f2f6ea3ddf,RuPay
8a9a68ae-0068-491a-bc5e-e87c98e764f3,upi,f9b5a729d5298267,Amex
cbd238fc-0cbb-42db-8db6-3dd4e04c2f8a,card,5743c1353236abe6,Visa
1ed1a60d-41a8-4f4c-8eb4-7a39945216f9,card,7194b40e10d6dcd0,Mastercard
0bd62009-3e2c-402a-86d5-d0946a076428,card,8937db091344b1fb,RuPay
bf8a04c9-1e30-449f-b0ff-ceae184557e6,upi,eb164990723d9a53,Mastercard
427d4db7-6e8f-4e77-8ebe-2e2759524888,upi,755da48242b2dc11,Amex
123ff671-b258-4841-8d0b-71a90bd65198,upi,0d0ba4b55c1689d1,Mastercard
08444647-fd65-4723-ac9f-4907a1270f54,card,86e8b30d85a03146,Mastercard
d22361b6-5e9d-46a1-9188-65e0a8a63911,netbanking,ec30d3f105bd2502,Mastercard
192b9ae6-3329-4f35-8a7e-421f8870588b,card,0bbda91235fbf780,RuPay
81f05fa0-274c-4a01-a166-2c34cf8a1e3a,wallet,e68abd71e96743d3,Visa
bcab312b-3ea7-40ea-94ae-26625a7e6c2e,card,4b5b41d1b4506215,Visa
3c7476ed-4158-493f-ad41-542fcf781f70,netbanking,f80c2761aeae0439,Amex
4b01c52f-9439-43fb-8da8-f9d513a4f6ab,wallet,7a9e8e03d50560e4,Visa
3c39c17f-5679-4299-8fbe-249f2c58ade3,netbanking,74fa500abf02859e,Visa
cff780f3-e9a0-4aa7-9417-88e5c2af6434,netbanking,9bd5b15fe1c750fa,Mastercard
3bb7b7d3-9cb5-4769-87ab-887a06594877,card,b91ffbda6f4a988d,Mastercard
e324d124-6bec-4137-8d07-98cb53559839,upi,cf7893c0bd2f706d,Visa
76c796c7-31a2-49ba-afe1-de788a367828,upi,2168326ddbc8b177,Amex
62f25a9b-653b-4efb-81da-d31e8ec481ee,upi,24551082250792a5,Visa
09102d50-b5ad-4572-b476-953ef67fa1ed,wallet,2e735fad37c283a5,Mastercard
eb0e5a72-d905-4fe0-93d4-51abe4ce6edc,card,51b391f54a656cb3,Visa
17a45ef3-f242-40e2-8c2f-f00e2d7aaf39,upi,ae03c77c927042f0,Mastercard
79961e15-f4a9-4f34-8255-a85b0e583556,wallet,6f89dd4765711dbc,Visa
efa82cb6-8178-47b0-8a02-b95a43c84b09,card,5ef84b481b56f7e1,Amex
8ee4b754-1d2a-4fca-b812-daa55d7a86d5,card,0ec369d9d56c378c,Amex
e5300962-8b18-42ec-b7ac-22ffd824af7a,card,2382efa262614ace,Visa
226a7855-d71a-486f-b18c-62bcd09debba,netbanking,ad6487c80402ffa1,Visa
3323e33a-778b-4d4e-b482-a8b83eadb0a9,netbanking,551adbefec407ac6,Amex
