pm_id,method_type,method_hash,card_network
30b5f8a1-4cca-4066-be66-2c72c4e30281,upi,d458c8996c40c1d2,Visa
b4d5e733-bde1-4f95-8c52-786f924ea9cd,upi,4d4150764912d052,Amex
03f107ec-1d6f-4bba-84b4-269b32b56b5b,netbanking,03ee4d277742b63a,RuPay
44a96f34-e28c-4cb8-990d-98042c111038,wallet,8de499720c1b1481,Mastercard
779d95b9-3539-4620-a170-d75a6473421f,card,7b4b1d9952e77e7c,RuPay
a2bdbe24-2cab-475e-9184-9d8edbc21589,card,b5040b5f5207e783,Amex
0ca05402-c60d-4ee2-a956-ca5ed111206b,upi,a1e37fafd6cf4f1f,RuPay
c33c82da-f0e4-4255-979f-a5f1f590e5c8,card,a6b4242b80e03670,Mastercard
36426d87-59ff-4ec2-8379-a520d7181dea,card,b28a24c9bf4e3018,Amex
0846b93b-4c23-492c-8860-ff87628de16f,card,e5c1c690e43f7460,Amex
45fdbaba-c2ef-473b-8886-7ca956c4ea15,netbanking,ab329dd8347b7ec7,Amex
4ef82bcd-8d54-4fb1-ab77-5e1277b954c3,card,6846165c6c8bac53,Visa
f7ba4a18-9612-4e0e-a8ea-9d9bca4dd916,upi,f15f7a662294a599,Amex
dbaae54f-f4c6-445e-9cce-df4c8963c8a5,upi,34421807e00e7afe,Visa
0bd69754-692e-468c-b337-67f64be663d2,upi,64b0ba3966002da4,RuPay
8abc895a-516f-4dc0-be6d-9df6d2ec11c0,card,0de1d9c836915c5a,RuPay
1cd7afdf-57e4-4f57-a25b-b45a6246e1f9,netbanking,5e0c5bb4b3a254c4,Visa
4ff73596-96b2-4f1a-a3f2-16015c172ecf,upi,f28802895fe5a7ee,Visa
f38125bf-4b61-4195-9adb-13b065dfc1df,upi,6076cebf4df48f08,Amex
ed3ad21c-a083-4325-9d15-40ac5b337142,card,da67baa17cb17169,Amex
02be00cf-505d-45f7-acb8-3a46a9f0b6f9,netbanking,f1e64ad2131362e8,Visa
7a772893-08ac-4e8e-9bec-249c5aac82f2,netbanking,489a69ec4cabc0f8,RuPay
41244047-ca83-4d25-abeb-ccf2d70fd4da,card,9dd272711801e5bc,Visa
33c2d363-604a-43da-b89a-5dd1a748d883,card,d103d65436291601,RuPay
6da3fcf1-e4b9-4772-8eee-2d06842d7d9d,card,9b0a93b9d420ba5c,Mastercard
304579b5-0871-40fa-8418-a87853bf5a71,card,85468ed32e4a2502,Amex
d46705eb-1917-458d-85f9-7ced49e987f8,card,a484e03b9ed9e9f0,RuPay
d6d2ff83-39aa-4f5e-a58a-ecfcb63b7662,card,441a4305b8c5a0e5,Mastercard
08ef5dcb-657c-421d-b477-22c11089ce8c,card,100aea5a5c3bb550,RuPay
a49ae060-8dbe-471e-b8bb-e3146bf3c42d,netbanking,e95bed19f565a0c8,Mastercard
a756006c-01e1-4af6-9df5-54512a458f7d,netbanking,78e60a2d5cedcb84,Visa
9625338b-e7a7-4b5e-8de4-791a5d321330,netbanking,b13457d9c6314597,RuPay
c6d5a322-9d6c-40a0-885d-912f5c3ddcb6,upi,bd17d95707583438,Amex
c407c360-15ea-4ad4-a840-21e478d78e10,upi,25e08d41da987f3b,Mastercard
78243431-b7ee-4666-94f6-47f656a2cffe,card,2470e41bce05456d,Visa
af9e0dcc-5415-41ca-a33f-46b97312cd7a,upi,4237315006b7f7e1,Visa
2762dd67-3c87-496c-88ed-73f32c0da0d7,card,5b885d4fbd644700,Mastercard
dd7d298e-e096-431c-8533-9c4bdfebe166,upi,fdd14b47fe8d8b9c,Amex
72ebfb12-6088-4b44-b5f6-3430d6cfd4fc,wallet,1f223f495c285c65,Mastercard
2e404bbd-cf87-4e9d-ac0d-bb9665b0813a,netbanking,678dd95230a969db,Amex
95d75751-19e4-4322-af35-5b2c48f5a080,card,957e6a824ee156a5,Mastercard
e236b13e-068d-4247-9120-5e7a01475d55,upi,91559223d0f6306e,Mastercard
597296bf-5223-4eca-9cc7-fa54d64e275b,card,e9920a9cc5ecbdd7,Amex
7c8546f7-76ff-4fc2-ab37-176ae8eb7b2f,card,8cd654240eaf56f7,RuPay
60cf2b90-72b8-482c-9577-d4425b0fb090,card,6759acf951b55123,Visa
a060cef3-aa1e-46b6-af43-95e14e3e1afb,card,91cc7b822a04fbf5,Visa
f4c999a4-3ce3-4e9c-8329-92de80887cbd,upi,89b88dd6e5e40f01,Visa
6f23f704-a8ad-494e-8241-c5754a096262,card,14d436f623b676e0,Amex
1b87bc00-7a25-46f9-b290-d183cd2f37ea,card,f5137f3c9f170c9e,Visa
2c5fb82b-1eff-4942-89b3-23c7398a347d,wallet,0d475cb639e4c756,Visa
90c64775-e051-48de-97a7-72ba99c81a23,upi,a9fdf41378e68e64,Amex
3972a473-a247-44fa-95be-9d8284eefc97,card,07600fc3de4a9399,RuPay
c764d6a5-4b05-42cc-8a9c-0cc72002741f,upi,975405055bba3f2f,Amex
792e1080-d81c-45fc-a588-e8f14cd09ce7,upi,8dfa036a5fd6f755,Visa
b47130c1-6770-46b1-9cf7-4c74cdc475d4,upi,b63b90e979091ca3,RuPay
797261c5-ee9c-4683-ac00-32d0dcd91247,upi,3cc571d3f7dc589c,Visa
9b074b9c-dcd6-4eb0-b301-cd155034b7c1,netbanking,91e29ffa73dc8a00,RuPay
d11f4601-29dd-4a71-abd7-ff66f1e35671,card,ac35b249bdf1aec9,Visa
a7a305f5-e0ea-480f-9eba-715fc2a23a7e,upi,a9245dbde8300bf6,Amex
a3225378-77ac-45e7-b1ec-65f7c8892ccc,card,71acf2875e0fc67c,Mastercard
ed11082f-b268-432e-9922-c3082e57b1e0,netbanking,d36e1c792e15f94a,Mastercard
59d65f4e-2be5-40a1-a3a7-2952e66ad6cd,card,5b5226fee13aa278,Amex
93ba0d26-8c91-48f2-8bdb-24b8cace7d7e,card,da909a6b9758e4f0,Visa
60ecc76b-f1f7-4de5-8969-9dc2e0e8fdd1,wallet,cfbc263305c80835,Amex
21eb79c4-2e3a-4709-b27e-a4837aaa74e9,upi,c8bf2230e7015dec,RuPay
1edcbea0-e099-4cf5-924d-1f0a11de6755,card,325e3e1944c6d0c4,RuPay
07610b24-0fe8-42bb-be49-a4194d231e58,card,bc47022253c95436,Mastercard
23220da3-aed4-446f-9db6-29aa9a4c8527,card,18faa2e2892e601b,Amex
04d1cd42-f9ce-420e-919e-709112692b75,wallet,7aff3b319c3b942a,Mastercard
1d157327-09e0-4714-bb57-c208cfde5c8a,upi,95f5b03c6bbc7ac3,Mastercard
cfb2baf1-d3ee-424e-91c3-9fafdf0e3d36,card,3174f1313f63c340,Mastercard
986c9846-442f-4add-bb39-1ce7418d25bc,upi,3b421ba460787108,Mastercard
3fe25013-e87b-412f-bd67-019551b2eff0,upi,ab1e44798405f27e,Mastercard
f5df099d-e4fb-44fb-9670-adf84178d934,card,825dcafa2f9dffd5,Visa
95d615f9-ce8c-4f12-bcff-74eac06ef270,netbanking,f049a4e410957e48,Mastercard
54675add-32ad-44b4-b456-1788c19da5fd,card,358017bb57ee0cab,Mastercard
32fb5a9b-e8b9-437e-839a-c7eff0993480,netbanking,8c87d58984dcbae0,Mastercard
576e7cca-516c-4f92-b760-e6bf88f97295,netbanking,8f3599c52908667f,Amex
27643eeb-a355-43a1-ae6e-8b842d1b7092,card,ac900a1654d022e0,Visa
e7842be6-c93f-489e-9c57-8b4c1023850a,upi,aad073fe301bbefd,Amex
fc59204a-028e-4432-825f-74446b2bc013,netbanking,b005e524b4f2ffb6,Amex
ee696228-6faa-43d5-8f46-94eca14bd5e0,upi,e1fac689781707bf,Visa
c7a46344-5f1b-47f1-9e96-cca1b16c3077,upi,bf843360f900ad8f,RuPay
5d234442-91bb-48e4-bcce-e8cf4aee4d0e,card,8ba14e97a27045f4,Visa
3f54014e-60cc-4628-9fe7-f4811ec50857,card,c09113562f685d97,Visa
0db53fa0-41be-4303-878e-afd31717b108,upi,e86cf9076638b3f4,Amex
ac4b0c33-ce3b-4881-91f4-99b24e8db3ff,card,9ce1b52f635c54db,Visa
3c6b26f3-58ea-4d0d-a1d8-09946ca80edf,card,eabb6881149f935c,Mastercard
54187b33-1794-46e5-a917-419ce0612c0d,upi,4d2403fc75fba867,Visa
68fd896c-0468-4199-8574-90b1c5bca8e2,card,4377e913e7cf0e44,Visa
6992b813-a6fb-4169-9538-cee947f329a8,netbanking,cdbe0e63910acc1e,Visa
069f2a1d-d016-43f6-b0dc-5253f6b4cd25,netbanking,5862d55f9cb051bd,Amex
d020afb0-5389-49b0-9040-5bf0446bc3de,netbanking,5ce17b40b565f19d,Visa
4b3fb355-de1c-4501-82e8-2c5f75f7593c,card,ae75d124b0a3244f,Amex
50c4e1e8-7783-40aa-952c-fc110c34f397,upi,81320f4ee339f678,Visa
b0ff5bcc-1462-4ce0-8548-d0083a349580,netbanking,212e97286481aab1,Amex
27582200-3d3a-414c-83cc-62be295f0506,card,dfd0f9ddeae81661,Amex
c09165da-6b5c-4664-971a-5bb8e603799f,upi,5e0a9abcaa2abda4,RuPay
1e3e562d-8d80-4ec6-a308-53d03fea508e,upi,d6250278e72d65e3,Amex
630f7196-6456-4cad-9559-2684295c6cc6,card,4d4898610b8fa5ba,Mastercard
ffcd562e-00cd-426d-a7e3-8d2fc8cee84d,card,cabb028cac1ecdf3,Amex
3df8e461-b24f-4beb-816f-0baadb8ce764,upi,27e6522dfbee0eb7,Visa
85fd8280-8c13-4360-98f1-2d29fdfd3015,card,98df66d02e4449ba,RuPay
b28d564a-a23c-4786-ab25-5a79734f0695,netbanking,329a0511f4eacf6d,Amex
3921c36a-5b3d-4726-8ec9-2aa4826d6a99,upi,2ef55482dbc1e8b9,RuPay
e29aacb2-4e74-4ed3-985e-9ae44cc5cbd1,card,efedba5aae51eac8,Mastercard
a84e4760-4380-45b6-ad12-b4b5c142a17b,upi,c6c46b310946e6e8,RuPay
36c56965-7e88-4015-9673-2e92da3d7a46,upi,dcc5bbe493aba8ae,Amex
13f23d7e-7d3c-498b-aea2-9b2befaf0160,card,cd7be459521daedb,Amex
ac0ac1b6-686f-4ad4-abb9-29f82d40a396,wallet,b19caf92c482d59b,RuPay
056092df-cc03-4109-b0f8-5481defde707,upi,3b89cdb527fcd04b,RuPay
41a35614-5e49-437b-baae-86fc9c10c23d,upi,d3b80b83e7c1b024,Amex
66a122a6-ce52-4397-8716-c49bc33339b1,netbanking,fefd4dcde18cf786,RuPay
787aae81-d5ad-48d6-889d-bde09e36a7a4,upi,3fcf8396c3296572,Visa
ad21292b-72e1-463f-8edf-f7447973d58f,upi,38be5bcd3fbb70e3,Amex
29729605-827e-45a9-ae33-128dcddf7fd4,card,2726169bedf72b94,Visa
d61d0512-11d0-44c3-86b9-44b19fd5221b,card,dd74d1b4211c6ad6,RuPay
c7079962-8f21-410e-818b-294655267ac0,upi,33936e0f3b54eb64,Mastercard
f293de68-8801-4d37-9725-40e107efe144,upi,04a0e0fe10162e73,Visa
e9aa48e5-fdc3-446d-ae2a-8c2b8cdba510,upi,dee2c90a0b196a9d,Mastercard
785a3520-72d2-454b-9f60-1184cec9fb01,upi,6fd6003e3bb1e226,Visa
c00f53ff-f3f4-4c9f-9f47-d560717038a4,upi,34aceb92127c534d,Mastercard
b1c23f49-fb7b-4822-86ce-57a007b9296b,netbanking,6ec982034cdcff64,Mastercard
3d125596-1ec9-4111-abd5-dece88b63ebe,wallet,701fdd0e8e27cb34,Mastercard
e46959a9-806d-47d6-ad30-8069c76378d9,card,45fe0291f26556fe,Visa
e1ac871c-a28f-4f3a-8ac2-f6b953c5f770,wallet,f1a552ec43e9e171,RuPay
6c1daf13-46cc-48e1-b721-6af8c5c97d9e,netbanking,8d2152e62ead0bcc,Visa
d41c8bee-dd45-44e4-82f1-529833920931,card,7c3e52ca17c660c5,Amex
cf6ebd50-9f8c-4dc2-bd52-cb4717516cdc,card,7395e7decd6bb8a5,Visa
d52edb24-8ec2-4874-8c0d-626fecc32bef,card,e957d5db614d41c4,Visa
18cd063b-3367-4da7-a7e9-57b1722af190,upi,6847a7e064264695,Mastercard
e8c5ea7c-49a1-4952-8417-2acf8fe36e95,upi,df7a88877bba5a0c,Mastercard
42fef19c-8e6a-4da7-83cc-66d64b88baed,upi,f65fb081c0a7e486,Amex
62c8f922-15bf-4e8f-8617-92ba5526389f,netbanking,6021a3ff0b3d57a2,RuPay
92477d20-2bfe-43cd-ba87-fe1e4caba342,card,2c2add2646296bc6,Mastercard
e3a8b635-0476-4b16-ba24-5f4407399be9,card,19ee0be162babb6a,Amex
e30d2785-505e-47b9-b12f-71755440ea48,netbanking,9f081c6e14bd0071,Visa
51e3f765-7c9a-4950-b0ca-4cc36f253237,wallet,646a8fb6a9e2cc66,Amex
50c82a3f-60c5-427d-a92d-e805537dfbde,netbanking,4fc596e5037fc079,Mastercard
3d2f3542-9902-439d-96c8-bbc20a527232,card,e950aba0bcc426e7,Mastercard
5f02a9f7-ddcd-4700-bf41-ae043586fde4,card,f5dd8c5ba7cc47de,Mastercard
94558c7b-a79e-45fa-a58a-8779e00224ab,card,0a36f0b7e0432a9a,Visa
dd6cdfb1-2305-4230-86f0-43be16a50921,upi,0a999515bfe88ac2,RuPay
4f763d7d-a158-44af-ab83-1ff27042bdd6,card,f3171d12a669260d,RuPay
4a4275bd-5150-4aa0-98a5-565735dc1b52,wallet,198ec1aa831075d5,RuPay
952d0364-b81d-42c0-ae35-882812fdd058,upi,fdaf09f2ee01f547,RuPay
17fe3cab-6194-4b6e-ad37-ab77fab82266,upi,80aa8d9513a72c22,Visa
48d1dfd3-45a0-4c37-86bd-e1adc5f16462,card,912d4147ae741378,Amex
193c8e86-57f4-4479-87bb-709753191c77,card,6f8a9ee2f22cc532,RuPay
9b936b85-48b2-4c3f-9d76-d48c8c90866b,upi,454cf52553bc045d,RuPay
825fa60c-bd6c-452c-b762-2bcfc71197fd,upi,35982198fd1df5e5,Visa
4d218eac-df68-4994-88bb-076edc66149b,card,a39ba13d8136d736,Amex
73a6fee0-e8d2-43a8-af94-afb3449fb794,netbanking,5a7dc13562d3805e,RuPay
0ac4ede5-d9b2-4d4b-bd5c-f95997db3e01,card,ab3a19508981a9fd,Mastercard
caa51cb8-bafa-4073-a67e-06992cb1d4fc,card,feff355c92ac314c,Amex
6517908d-9a5f-4f3a-ae30-822e906ecb09,wallet,17a47c1f3ac0c127,RuPay
5af6e4be-6118-4e19-9af5-709ea6ceffc6,card,fb44cfdf49421523,Amex
26839ac8-7bf3-4e9a-81b2-605d1f2e4984,card,2810937260dd5d8e,Amex
d02580d4-8d87-434e-ba92-974aad6b9a4e,upi,73eb124523050ce8,Visa
ca495563-d375-496c-97d9-41d78123582e,card,aee7c8cbd4733b0f,Amex
265698e3-eec5-4a52-8c11-ee449c2233bd,card,6a465d766a9c5a49,RuPay
e9e9bb0a-8912-49df-a136-c0c2a9d91ea7,card,118fed2bdced887d,Visa
ce7a1f08-b893-47a1-80d8-e5465295cecb,card,1f8a72ada1037d86,Amex
ace6f8ae-0aab-43f5-8c79-ce7d06b47348,upi,636f3fb3bce49ec8,Mastercard
68fecb65-504e-466c-b232-a5e745a89a39,card,7b02c74a1c0562a6,Amex
3f4a496a-6bd3-482a-ad4e-d14180343abe,netbanking,206d997b9a27c8eb,Visa
84c98c39-1f00-4292-9e95-d08e9c8d27d8,netbanking,510f76aa55ffc5a7,Mastercard
62b4e403-6788-4e19-80b1-41e3a64c8337,card,41423f046d7799c7,Mastercard
73bbe667-441c-487f-a65f-98be27953ad5,card,c3449ab587ea5c41,Mastercard
9f317bc3-8122-44d8-acfb-030a1988e665,card,152ce7b98782ccbb,RuPay
a1c29a0f-fa8e-49da-9f94-15972949c950,card,24b1a5e8e36db2d5,Visa
c86bcb2d-5f7a-4988-9f90-47dbb6babc5a,card,256c912a10fe0840,RuPay
451b2236-1428-49a0-a7b8-4deb36ccd1ba,netbanking,dd370a3e1a4246e1,Visa
bed9a29b-2f4d-43e8-8c94-54b57d3ac8f9,card,08927a6326b0aa07,Mastercard
3eff8b63-02cd-4af8-84a3-290c755c3686,upi,cabb8a07f355f49e,RuPay
d7f581b9-b9a8-4706-b600-fc81caa9160e,upi,414700b35074b30d,Mastercard
a659a635-7c97-464b-89b5-8e07765c2c9c,netbanking,ba4ed8ce4d6844dd,Mastercard
2047eda3-cf0d-4708-bc8f-4bfca1eb7d94,card,d7514c5eb9bec67b,RuPay
9c995905-7088-4eb9-bcb4-fcf71761c641,card,9792a455a7736e79,Visa
eca50f39-32c6-4f2c-a6d8-a42ea04b18c8,wallet,367467fa4c260fac,Amex
aa61e79b-bbde-48ab-a5cf-7d8c94ebc410,card,2d5344efc4214ce2,Amex
48be3da9-5d66-4735-b30d-c507066f7bc8,upi,4db736b086a5e618,Amex
1372a5be-2013-4caf-9c3e-f16325a65d61,upi,9368f4922c957e2e,Mastercard
990f49b0-25b0-4ae8-ab6d-857070b93b9b,upi,7fd349a6719bce7f,Mastercard
3faa937b-2e65-4285-9024-032c01df8156,card,99121326df53c07e,Amex
44a68891-962b-4957-8e49-901e0001d7cf,card,55f84cec129e7d19,RuPay
e0c090ed-487c-4bbf-acf7-5ea84874d49e,upi,42f351039ee74612,Amex
e17d4c81-b53a-4b47-b278-1cfe012c8016,upi,cf5925b7c5adbe80,Visa
0163feab-6b4d-46eb-a506-fdbeaeeb221c,netbanking,e278d69f98eaf68b,Amex
2751b911-5923-4fce-bec4-f77089a5dbc7,upi,9922ba011e0a9087,RuPay
ba58a329-8cc7-4c86-ae50-9346ce3fedd7,wallet,24a52c94b8d8c6e3,Amex
57c61ae9-b12d-4180-ad46-1ff3408adcf7,wallet,4b9fb2c3364b23a9,Amex
fcf9499b-adc7-4cdb-9300-887782969961,upi,a54a04dd1f9a80a5,Visa
813a61b1-1dff-4968-a574-4ee0e0de8be8,card,9f7819df83449ee8,Visa
8928ad8c-95ea-427c-9057-72395b5e7f9a,upi,3f2bbfa5fe14d0c2,Visa
f44a74f6-f4e7-433a-a979-fe26f6257416,upi,66cada6741254033,RuPay
9a84ecd7-7428-45f1-8897-e5f4df1aeffb,upi,15d5c21589b7b0d5,Amex
8be75b1a-9408-4325-8be8-15e0c12bee24,card,a5b46d6235d821a3,Visa
fe1aec4b-41b4-483a-802b-3001dca6edeb,upi,4b276303b272c417,Visa
cc89d0c4-4f0c-488b-8c03-0b9f567107f3,card,49ac0cff14cf8c9c,Mastercard
e3c05ad4-3ea3-43f7-9c22-a80886c2f8ea,card,118b35e83b2a2f20,Mastercard
228d1cc8-8c2b-421b-bf81-5ff0150cec47,netbanking,0483f28f91050519,Visa
fc665484-5293-4978-8909-18f6bb707183,upi,ced2c23fa68bfed5,RuPay
8f516e2d-4b6e-409a-9fdd-ef303b0df594,upi,d114ec8bc4623a6d,Amex
cb2d193f-4637-41e7-aad8-b6e81906b5c5,upi,39281b134837c621,Visa
b47e7a5a-2c42-4fba-bd85-55cdeee7f72e,upi,8b34c809bf71cc57,Visa
79b55138-1c0d-43b5-a388-a96111c2dce9,card,519923241fe67216,Visa
53f99460-623e-44df-bccd-c45621070b95,upi,ac9e719b802edf62,Visa
ea1b302f-2b1d-4cfa-91f9-faed801b3020,card,d79315469d3f611d,Mastercard
6e6e3e7d-706c-4059-85f4-20b6d6b89b9e,upi,397e896721ffcbdc,Visa
356f0ad7-79ae-4592-bff5-e522d2dac684,card,067d6c5890ef4853,Mastercard
23c3e61c-fcb0-43d2-9fa1-83f97517abbe,wallet,25297d12b427aaa8,Visa
fa1b35fc-b4a4-411e-be0f-803d458ba43b,netbanking,397745acd9f07d5e,RuPay
5bc50aad-1fb4-412e-af11-fc60a86b3575,upi,05cd3f7a0daab1fd,Mastercard
0cb6017e-f4dc-46aa-b42d-a9078e30b112,card,5c66e82a9909faa6,Visa
3840b12b-208f-4a57-bdcd-8dd36eacd432,card,fee20cf116f7025a,Visa
94aa925a-ba92-44fe-ba9e-742f992fa20d,upi,5eb9867fdce7c39c,Mastercard
862c1fba-667d-4075-9a4a-2336b63d0e26,upi,92078dfaf42955bf,RuPay
72a28cbf-815c-4349-b0ed-671d88891929,upi,2f827229e847af0d,Visa
e35f4aee-f77a-4847-a059-e23d4c82e459,netbanking,672dc27ec27be642,Mastercard
e1c57f3f-9275-4b10-b63e-55996d2b2874,upi,227468751097e03c,RuPay
c795bd55-b1e4-433f-a438-b0f29ca3cdea,upi,1747cb7fac6d2391,Mastercard
e1b28a13-40c5-4557-a716-f40a67fd3286,upi,432e7c1e82d503b0,Visa
fa0a75a5-c51e-4d2f-82ea-a44290df2503,upi,3388139fc4a1af9f,Mastercard
86759976-4d6a-403e-958b-dc00d5ba7666,upi,92c217a434bbfd44,Visa
75c6ebf7-63ec-44c3-a72b-997461b63bc3,netbanking,3021c26dbbd47e53,Amex
d638a686-5038-4be7-a730-89b029063ca3,card,7411d4be9025ddfd,Amex
780e479c-d027-44de-9e90-a3c2300f6257,card,b9c08cb3eb4a1d98,Mastercard
c127bea5-eac7-4e58-bb43-fbc515795e12,card,cffe280c5d227b13,Visa
a59e76a3-0cb2-4045-b662-f5373a6da06e,wallet,f06cfbb34eef9484,Visa
44d873bb-3baf-415c-8eb3-a4d170411c6e,upi,0aebc548c49c6abe,RuPay
388ad5a3-3afc-4f95-9452-08c00a640497,card,df61552ee9d775fe,Amex
5e109900-5dd7-4ec6-ae31-aa05083a7917,upi,35bc72dbf1095ad3,Mastercard
37faa7f4-cf83-404e-9d11-194b92627692,upi,d0bf148617422131,RuPay
a7412b64-6c17-467e-81bf-cfea599d318d,netbanking,6913c7b0eacc142d,Visa
9064b8cf-64c6-4ae4-8aa0-2a1cd5a54def,wallet,83335e9b3e560dee,Amex
b385902f-db3e-47ca-ab49-c5075ab921a7,netbanking,f94cb0380e02cc0f,Mastercard
6a2ef4c7-5d2f-43d5-8a1f-40e463b2b4c6,netbanking,ffd118fa0393f2ac,Visa
95279c8f-5fc9-4938-99bc-9137a79083e3,card,5f46e02fa9bf8c27,Amex
222e6ed0-2c71-4ff5-85d1-33bcf27e3b72,card,df23ce6fa0d8ad44,Amex
2bd05c16-bf96-4bd4-a580-e35c790ff114,upi,468f5c71c0999495,Mastercard
0923f583-bd1d-4094-a679-00ccc1da4438,upi,68f6027415d2dcfc,Amex
8e85a44b-de64-4b77-9d11-bb5ef74ec508,card,131df2d282ef67b1,Visa
73ebd588-fc2e-41f1-834d-2ba97b4323cb,upi,7f480a85df81f130,Mastercard
b4539d43-7463-494e-9504-a4a58f1af199,card,c7e93af7ec7d997b,RuPay
24ec6f95-ada5-4fd9-a259-f5af1f487eb4,card,76d8a619688bd3c8,RuPay
eb12b2f2-c204-40ec-9dd5-6ee6cc2673fd,card,7438eab3f506f9a7,Mastercard
aed9d5eb-6adc-4afa-b7b4-74292db2609d,netbanking,8142c28bc86efa7d,Amex
be60444e-da7f-4c6b-b015-174ee9692a2f,upi,af9b48cfc8c71db3,Amex
f85b0709-8dd9-4fff-aa81-60b9ff8aa711,upi,f91ac883c53f320a,Visa
2c3a6f47-0644-4eec-b60c-edc9ee879e00,netbanking,f071636f0d11e7cd,Amex
8f682212-fd39-4fcd-b3bd-6703c0b893e9,netbanking,43bb1e2e17e507fd,Visa
9f529fc2-588a-45f5-bf49-300dba5b5be1,card,abf492b115ed3532,RuPay
a84a0359-5acf-4bea-b6d1-c4faa1b21cb4,netbanking,528a7cb89dde2395,Mastercard
e07d4337-9f73-4879-b9fd-91e83d79364c,card,8597d791050e47aa,Mastercard
e6634e38-9a94-49b5-89f4-eef9f2362a88,upi,1f66253ec2c1e1de,Visa
e33cada1-6225-4d65-8b17-d4b1d9af7ded,card,53f310b290eb3627,Mastercard
68e5694e-a2d2-4549-94ff-5ca75f8ba71b,upi,5861620bcbfa82b6,Visa
23d5af94-3ef3-4ec8-ae72-099fe4a5b64a,upi,c416e74bd522e301,Amex
a3fe974e-19f1-4b22-9142-706052ee20e9,card,026b3013fc25c289,Visa
19fb8495-40ef-4c12-8e39-7a188d5dc9f1,upi,c1f9ee3bf2741256,Mastercard
13a8a812-a706-41b4-b050-f447fd2fc821,upi,83763d98d1c6ae9f,Visa
e1b1e2a9-8d62-4811-997c-674d66ac2ece,upi,1b5b62a8eb215978,Visa
29ec493f-d343-4700-81c5-13b47fd26f87,card,2da59d7922102865,Mastercard
60aa041c-9348-406f-9990-be4a875bbf0e,card,d39e3a7606069788,Amex
5dbbe365-df6b-4ffe-8d73-326a79a40e62,card,70990dadcf7e57df,Mastercard
30026a9f-34cd-4fb3-939c-2545847ca6fc,netbanking,708a8c22e7b925ae,Amex
a9363f56-0ad7-4016-9040-95febfe60474,netbanking,9c812bb7ee39d2d5,Amex
bdb9a2ac-0b9e-4319-82cd-8abb3c693959,card,185dc28bf6eea80e,Mastercard
cc77e0b8-d653-411b-a842-5f9cdad800cf,upi,db74d581b77f28d8,Amex
7c6a9d69-a069-419e-8763-e8e5d70f7629,upi,111742449728653c,Mastercard
c6baf8bd-72ed-48eb-9e4f-819d5362640e,wallet,42c3f108c2a10530,RuPay
2e15df59-3eee-4a66-84d5-225da32d90e6,card,bf35b9e6108be39e,RuPay
3ee014ca-110b-4280-8a04-627493c2ac0d,upi,f37d95f2f6ea3ddf,RuPay
ad300c17-654c-473d-8ea1-0d630dc3be7b,upi,f9b5a729d5298267,Amex
bc2b2d92-6f55-46bf-98e8-01fb5c851274,card,5743c1353236abe6,Visa
b97d5d42-d296-4169-af12-ef9e6827c2e2,card,7194b40e10d6dcd0,Mastercard
69632e32-c353-40db-907a-f5ee7a9fa18a,card,8937db091344b1fb,RuPay
940bf4cd-f902-420e-886b-f5b27a867586,upi,eb164990723d9a53,Mastercard
a564a87e-f7d5-44ea-bcab-04301d71314f,upi,755da48242b2dc11,Amex
e94c3adf-ee0f-49fc-99d7-720eb7c0003c,upi,0d0ba4b55c1689d1,Mastercard
c438e734-0845-4c1f-968c-ca7a1d5f1a6b,card,86e8b30d85a03146,Mastercard
d511bc68-a973-4784-984b-6b3019a4dca0,netbanking,ec30d3f105bd2502,Mastercard
0d1e2197-cbf7-4be2-8ea1-b8bb3979bfd2,card,0bbda91235fbf780,RuPay
c83d4973-1107-46df-919c-939738e5fc9d,wallet,e68abd71e96743d3,Visa
c22629b8-10df-4cb8-ad88-db8575def97f,card,4b5b41d1b4506215,Visa
29fc4c02-89de-4421-b0c4-f6c9f1a7e9e8,netbanking,f80c2761aeae0439,Amex
7bba63e4-015b-48c0-a43d-2ff08c8b6448,wallet,7a9e8e03d50560e4,Visa
5e1e6ae0-6cec-4f8e-ab86-4a2064e45db6,netbanking,74fa500abf02859e,Visa
5ea24466-9fbd-4608-b8ca-fe8bf3e614cb,netbanking,9bd5b15fe1c750fa,Mastercard
ef7744b1-5669-489a-aad7-722c9a3aedff,card,b91ffbda6f4a988d,Mastercard
6472afa6-8849-407c-b7d5-2d79b66a31fb,upi,cf7893c0bd2f706d,Visa
94f82ffa-2d93-46bc-a9dd-bb00af578471,upi,2168326ddbc8b177,Amex
5a268688-d3de-46d5-b276-c435b80798c8,upi,24551082250792a5,Visa
3807f368-0cf5-4ba1-8572-ad9cf8c140cc,wallet,2e735fad37c283a5,Mastercard
f238f84a-66af-45ef-a46d-ae36a6264265,card,51b391f54a656cb3,Visa
d977e599-bec5-4fd3-a02b-5125f4d92c99,upi,ae03c77c927042f0,Mastercard
e5cef078-8c1a-4b6d-a64c-a6a051800cb0,wallet,6f89dd4765711dbc,Visa
cd01c6a8-6d2e-4356-8c1b-9ea6e24961cd,card,5ef84b481b56f7e1,Amex
550a4a39-e613-4d35-bfaa-a17cb730ab2a,card,0ec369d9d56c378c,Amex
824c219b-4717-4419-8fec-ef5061b640f0,card,2382efa262614ace,Visa
6390d1e4-0336-4664-80c2-ce138fe6057c,netbanking,ad6487c80402ffa1,Visa
